herbarium_sheet,leaf_index,length_LM,width_LM,perimeter,area
solanum_lycopersicum_1056336440,4efcc0b3-5174-4ad9-9e32-0b1c8d41ae81__1,148.0,63.0,417.6467529817267,5628.0
solanum_lycopersicum_1056336440,4efcc0b3-5174-4ad9-9e32-0b1c8d41ae81__2,93.0,33.0,227.6223663640864,1804.0
solanum_lycopersicum_1056336440,4efcc0b3-5174-4ad9-9e32-0b1c8d41ae81__3,84.0,35.0,208.3086578651016,1959.0
solanum_lycopersicum_1056336440,4efcc0b3-5174-4ad9-9e32-0b1c8d41ae81__4,169.0,91.0,518.8599564173232,8163.5
solanum_lycopersicum_1056336440,4efcc0b3-5174-4ad9-9e32-0b1c8d41ae81__5,160.0,98.0,508.31580054003933,7537.5
solanum_lycopersicum_1056336440,4efcc0b3-5174-4ad9-9e32-0b1c8d41ae81__6,181.0,104.0,594.0142853498746,11638.0
solanum_lycopersicum_1056336440,4efcc0b3-5174-4ad9-9e32-0b1c8d41ae81__7,162.0,79.0,466.6173157302039,6064.0
solanum_lycopersicum_1056336440,4efcc0b3-5174-4ad9-9e32-0b1c8d41ae81__8,189.0,116.0,704.9848480983519,10754.0
solanum_lycopersicum_1056336440,4efcc0b3-5174-4ad9-9e32-0b1c8d41ae81__9,156.0,84.0,490.07315985292007,6444.0
solanum_jamaicense_1056537421,01d2bda1-bd04-4415-a633-0e97cad5e107__0,350.0,279.0,1193.1828996323006,59290.5
solanum_jamaicense_1056537421,01d2bda1-bd04-4415-a633-0e97cad5e107__1,484.0,302.0,1341.1067811865523,94064.0
solanum_jamaicense_1056537421,01d2bda1-bd04-4415-a633-0e97cad5e107__2,552.0,377.0,1562.9961748553992,107786.5
solanum_villosum_1135483893,3c0c3f96-190f-4557-947a-233e37412bd0__0,138.0,86.0,400.77669529663785,8000.5
solanum_villosum_1135483893,3c0c3f96-190f-4557-947a-233e37412bd0__1,79.0,48.0,211.3797256769672,2209.5
solanum_villosum_1135483893,3c0c3f96-190f-4557-947a-233e37412bd0__2,55.0,30.0,141.63961030678922,1004.5
solanum_villosum_1135483893,3c0c3f96-190f-4557-947a-233e37412bd0__3,168.0,95.0,463.6467529817267,9811.0
solanum_villosum_1135483893,3c0c3f96-190f-4557-947a-233e37412bd0__4,85.0,60.0,237.27922061357896,3084.0
solanum_villosum_1135483893,3c0c3f96-190f-4557-947a-233e37412bd0__5,158.0,119.0,518.6589463,12903.5
solanum_villosum_1135483893,3c0c3f96-190f-4557-947a-233e37412bd0__6,202.0,116.0,554.2569260369936,14521.5
solanum_villosum_1135483893,3c0c3f96-190f-4557-947a-233e37412bd0__7,281.0,204.0,826.2396820942912,34210.0
solanum_villosum_1135483893,3c0c3f96-190f-4557-947a-233e37412bd0__8,188.0,151.0,587.9726547895317,15943.5
solanum_villosum_1135483893,3c0c3f96-190f-4557-947a-233e37412bd0__9,210.0,129.0,566.6417023478442,17110.0
solanum_villosum_1135483893,3c0c3f96-190f-4557-947a-233e37412bd0__10,175.0,103.0,467.1025971044429,10590.0
solanum_villosum_1135483893,3c0c3f96-190f-4557-947a-233e37412bd0__11,283.0,191.0,797.2102448427686,34730.0
solanum_villosum_1135483893,3c0c3f96-190f-4557-947a-233e37412bd0__12,276.0,143.0,739.8549057834408,22557.5
solanum_villosum_1135483893,3c0c3f96-190f-4557-947a-233e37412bd0__13,394.0,240.0,1065.5260453828084,56211.5
solanum_campylacanthum_1056969442,7dae71d7-0c0b-4a5b-b95a-6a9514758962__0,31.0,24.0,86.18376618407353,473.5
solanum_campylacanthum_1056969442,7dae71d7-0c0b-4a5b-b95a-6a9514758962__1,84.0,41.0,212.40916292848993,2086.5
solanum_campylacanthum_1056969442,7dae71d7-0c0b-4a5b-b95a-6a9514758962__2,221.0,80.0,530.4163056034276,10540.0
solanum_campylacanthum_1056969442,7dae71d7-0c0b-4a5b-b95a-6a9514758962__3,78.0,44.0,207.9655121145941,2092.0
solanum_campylacanthum_1056969442,7dae71d7-0c0b-4a5b-b95a-6a9514758962__4,317.0,119.0,744.4650788387078,23554.0
solanum_erianthum_1055622191,4e2df6bd-b697-4aa9-a35a-a5e2cb915817__0,197.0,99.0,608.3990616607249,9764.5
solanum_erianthum_1055622191,4e2df6bd-b697-4aa9-a35a-a5e2cb915817__1,346.0,243.0,1030.4894654563482,53984.0
solanum_erianthum_1055622191,4e2df6bd-b697-4aa9-a35a-a5e2cb915817__2,305.0,168.0,831.9625535217664,33133.5
solanum_erianthum_1055622191,4e2df6bd-b697-4aa9-a35a-a5e2cb915817__3,454.0,287.0,1247.3666658163745,84933.0
solanum_kioniotrichum_1135482570,8b84c4a1-d73a-41a3-beda-8eb9a359ad31__0,442.0,156.0,1120.2123368838234,47640.5
solanum_kioniotrichum_1135482570,8b84c4a1-d73a-41a3-beda-8eb9a359ad31__1,578.0,230.0,1503.7169542418198,88248.5
solanum_kioniotrichum_1135482570,8b84c4a1-d73a-41a3-beda-8eb9a359ad31__2,456.0,266.0,1291.893577750956,78078.5
solanum_kioniotrichum_1135482570,8b84c4a1-d73a-41a3-beda-8eb9a359ad31__3,551.0,246.0,1495.5504320004482,90441.5
solanum_1135485042,7bbc62aa-de2a-4237-8963-8ffc463fcb9d__0,302.0,75.0,700.4751801064734,13080.0
solanum_1135485042,7bbc62aa-de2a-4237-8963-8ffc463fcb9d__1,255.0,69.0,721.3523804664993,9550.0
solanum_1135485042,7bbc62aa-de2a-4237-8963-8ffc463fcb9d__2,83.0,34.0,198.85281374238585,1587.0
solanum_1135485042,7bbc62aa-de2a-4237-8963-8ffc463fcb9d__3,185.0,80.0,477.3868683519047,7380.0
solanum_1135485042,7bbc62aa-de2a-4237-8963-8ffc463fcb9d__4,321.0,139.0,862.1879502661834,22329.5
solanum_1135485042,7bbc62aa-de2a-4237-8963-8ffc463fcb9d__5,169.0,60.0,393.4457428549502,5122.0
solanum_1135485042,7bbc62aa-de2a-4237-8963-8ffc463fcb9d__6,265.0,78.0,606.7178207935925,11317.5
solanum_1135485042,7bbc62aa-de2a-4237-8963-8ffc463fcb9d__7,427.0,186.0,1025.460028204825,47400.0
solanum_lycopersicum_1135484666,3b691d3c-a134-4363-8757-dd25bcfcde0c__0,62.0,49.0,185.6812409,2090.0
solanum_lycopersicum_1135484666,3b691d3c-a134-4363-8757-dd25bcfcde0c__1,116.0,65.0,320.0487732352798,4697.0
solanum_lycopersicum_1135484666,3b691d3c-a134-4363-8757-dd25bcfcde0c__2,92.0,50.0,251.1370849898481,2743.0
solanum_lycopersicum_1135484666,3b691d3c-a134-4363-8757-dd25bcfcde0c__3,90.0,41.0,230.5512985522211,2148.5
solanum_lycopersicum_1135484666,3b691d3c-a134-4363-8757-dd25bcfcde0c__4,44.0,34.0,129.05382386916227,976.0
solanum_lycopersicum_1135484666,3b691d3c-a134-4363-8757-dd25bcfcde0c__5,71.0,32.0,188.26702730475893,1100.5
solanum_lycopersicum_1135484666,3b691d3c-a134-4363-8757-dd25bcfcde0c__6,51.0,43.0,153.05382386916233,1446.0
solanum_lycopersicum_1135484666,3b691d3c-a134-4363-8757-dd25bcfcde0c__7,93.0,52.0,274.00714267493686,2807.5
solanum_lycopersicum_1135484666,3b691d3c-a134-4363-8757-dd25bcfcde0c__8,148.0,122.0,531.1858582251281,10713.0
solanum_lycopersicum_1135484666,3b691d3c-a134-4363-8757-dd25bcfcde0c__9,231.0,149.0,823.3351365,20005.5
solanum_lycopersicum_1135484666,3b691d3c-a134-4363-8757-dd25bcfcde0c__10,46.0,41.0,141.2964645562816,1294.5
solanum_lycopersicum_1135484666,3b691d3c-a134-4363-8757-dd25bcfcde0c__11,65.0,36.0,168.36753236814724,1588.0
solanum_lycopersicum_1135484666,3b691d3c-a134-4363-8757-dd25bcfcde0c__12,44.0,21.0,107.254834,624.0
solanum_lycopersicum_1135484666,3b691d3c-a134-4363-8757-dd25bcfcde0c__13,196.0,107.0,563.1442276647856,13206.5
solanum_lycopersicum_1135484666,3b691d3c-a134-4363-8757-dd25bcfcde0c__14,53.0,31.0,139.3969696,1181.0
solanum_lycopersicum_1135484666,3b691d3c-a134-4363-8757-dd25bcfcde0c__15,76.0,50.0,223.8233764908631,2381.0
solanum_lycopersicum_1135484666,3b691d3c-a134-4363-8757-dd25bcfcde0c__16,277.0,189.0,1028.0458146424523,29521.5
solanum_lycopersicum_1135484666,3b691d3c-a134-4363-8757-dd25bcfcde0c__17,87.0,62.0,259.1787155501907,3763.5
solanum_lycopersicum_1135484666,3b691d3c-a134-4363-8757-dd25bcfcde0c__18,196.0,154.0,688.9676041556488,19176.5
solanum_lycopersicum_1135484666,3b691d3c-a134-4363-8757-dd25bcfcde0c__19,86.0,60.0,251.0365799264596,3724.5
solanum_albidum_1057035631,4c1e2750-147d-4ba7-b267-33acc3bad7cc__0,742.0,328.0,1816.0600999923272,145870.5
solanum_albidum_1057035631,4c1e2750-147d-4ba7-b267-33acc3bad7cc__1,727.0,282.0,1777.2733034279242,118385.0
solanum_nudum_1055600645,06a9ec25-271a-4978-9263-53ff24b2d570__0,332.0,98.0,819.3868684,18911.0
solanum_nudum_1055600645,06a9ec25-271a-4978-9263-53ff24b2d570__1,96.0,44.0,244.65180361560925,2835.0
solanum_nudum_1055600645,06a9ec25-271a-4978-9263-53ff24b2d570__2,328.0,126.0,845.0752518939751,22315.5
solanum_nudum_1055600645,06a9ec25-271a-4978-9263-53ff24b2d570__3,150.0,69.0,365.7056275,7097.0
solanum_nudum_1055600645,06a9ec25-271a-4978-9263-53ff24b2d570__4,447.0,109.0,1020.1808075912456,30851.0
solanum_nudum_1055600645,06a9ec25-271a-4978-9263-53ff24b2d570__5,359.0,144.0,843.7371567773497,31813.5
solanum_nudum_1055600645,06a9ec25-271a-4978-9263-53ff24b2d570__6,395.0,139.0,944.4234482783654,35139.5
solanum_nudum_1055600645,06a9ec25-271a-4978-9263-53ff24b2d570__7,286.0,120.0,695.5117600329334,23323.5
solanum_nudum_1055600645,06a9ec25-271a-4978-9263-53ff24b2d570__8,351.0,159.0,902.7249634685296,37150.0
solanum_nudum_1055600645,06a9ec25-271a-4978-9263-53ff24b2d570__9,402.0,178.0,1105.643794388899,45658.5
solanum_gardneri_1056299868,1f854c1c-87c3-412e-8df2-f83d67179cca__0,142.0,69.0,366.5340546095184,6444.0
solanum_gardneri_1056299868,1f854c1c-87c3-412e-8df2-f83d67179cca__1,72.0,50.0,198.0660171779824,2355.5
solanum_gardneri_1056299868,1f854c1c-87c3-412e-8df2-f83d67179cca__2,146.0,64.0,367.1787156,6437.5
solanum_gardneri_1056299868,1f854c1c-87c3-412e-8df2-f83d67179cca__3,175.0,64.0,425.7888886054575,6718.0
solanum_gardneri_1056299868,1f854c1c-87c3-412e-8df2-f83d67179cca__4,237.0,67.0,548.2741699796967,11139.0
solanum_gardneri_1056299868,1f854c1c-87c3-412e-8df2-f83d67179cca__5,54.0,30.0,137.53910524340083,885.0
solanum_gardneri_1056299868,1f854c1c-87c3-412e-8df2-f83d67179cca__6,178.0,80.0,444.5756851698613,8555.5
solanum_gardneri_1056299868,1f854c1c-87c3-412e-8df2-f83d67179cca__7,132.0,48.0,334.3330444827418,4286.0
solanum_gardneri_1056299868,1f854c1c-87c3-412e-8df2-f83d67179cca__8,83.0,43.0,213.4386001800127,2059.5
solanum_gardneri_1056299868,1f854c1c-87c3-412e-8df2-f83d67179cca__9,145.0,82.0,384.57568516986095,7354.5
solanum_gardneri_1056299868,1f854c1c-87c3-412e-8df2-f83d67179cca__10,176.0,90.0,471.88939366884614,10273.5
solanum_gardneri_1056299868,1f854c1c-87c3-412e-8df2-f83d67179cca__11,145.0,54.0,346.7766952966376,5040.5
solanum_gardneri_1056299868,1f854c1c-87c3-412e-8df2-f83d67179cca__12,196.0,73.0,504.65894629054674,8126.5
solanum_gardneri_1056299868,1f854c1c-87c3-412e-8df2-f83d67179cca__13,204.0,109.0,699.5290039756358,10842.0
solanum_gardneri_1056299868,1f854c1c-87c3-412e-8df2-f83d67179cca__14,95.0,45.0,233.0365799264596,2975.5
solanum_gardneri_1056299868,1f854c1c-87c3-412e-8df2-f83d67179cca__15,203.0,80.0,509.2447327281738,12894.0
solanum_gardneri_1056299868,1f854c1c-87c3-412e-8df2-f83d67179cca__16,212.0,83.0,517.5046173579958,12215.0
solanum_gardneri_1056299868,1f854c1c-87c3-412e-8df2-f83d67179cca__17,215.0,77.0,518.2985565973363,11516.0
solanum_gardneri_1056299868,1f854c1c-87c3-412e-8df2-f83d67179cca__18,187.0,92.0,468.8599564173232,12142.5
solanum_gardneri_1056299868,1f854c1c-87c3-412e-8df2-f83d67179cca__19,227.0,85.0,539.5290039756355,13416.0
solanum_nigrum_3457645053,04b0dbe2-8b4b-499f-af26-9953270501ba__0,202.0,177.0,629.2691193458139,20535.0
solanum_nigrum_3457645053,04b0dbe2-8b4b-499f-af26-9953270501ba__1,269.0,240.0,851.2518754031111,42923.5
solanum_elaeagnifolium_1056000276,6ead0f66-ab0c-4db9-a754-f25dc387bfb6__0,167.0,46.0,384.5340546095183,3332.0
solanum_elaeagnifolium_1056000276,6ead0f66-ab0c-4db9-a754-f25dc387bfb6__1,180.0,75.0,490.9015869776661,7747.0
solanum_elaeagnifolium_1056000276,6ead0f66-ab0c-4db9-a754-f25dc387bfb6__2,180.0,49.0,423.6051224213839,4987.5
solanum_elaeagnifolium_1056000276,6ead0f66-ab0c-4db9-a754-f25dc387bfb6__3,104.0,57.0,322.00714267493703,3757.5
solanum_1056855061,0adff3a2-17d1-4557-b3f7-ae8a185d5368__0,37.0,25.0,103.8406204335659,569.5
solanum_1056855061,0adff3a2-17d1-4557-b3f7-ae8a185d5368__1,36.0,16.0,87.94112549695423,377.0
solanum_americanum_1056762404,3e52f0ba-5e48-4b83-a2b6-a6c88786bedd__0,156.0,82.0,407.0609665440997,7235.5
solanum_americanum_1056762404,3e52f0ba-5e48-4b83-a2b6-a6c88786bedd__1,136.0,63.0,344.04877323527984,4445.0
solanum_americanum_1056762404,3e52f0ba-5e48-4b83-a2b6-a6c88786bedd__2,174.0,101.0,472.8599564173234,9905.5
solanum_americanum_1056762404,3e52f0ba-5e48-4b83-a2b6-a6c88786bedd__3,204.0,82.0,488.9188309203687,8548.5
solanum_americanum_1056762404,3e52f0ba-5e48-4b83-a2b6-a6c88786bedd__4,141.0,63.0,346.77669529663774,4743.5
solanum_americanum_1056762404,3e52f0ba-5e48-4b83-a2b6-a6c88786bedd__5,113.0,48.0,295.22034611053357,3110.0
solanum_americanum_1056762404,3e52f0ba-5e48-4b83-a2b6-a6c88786bedd__6,194.0,84.0,482.4335495461305,10494.5
solanum_americanum_1056762404,3e52f0ba-5e48-4b83-a2b6-a6c88786bedd__7,173.0,109.0,486.5756851698612,11022.5
solanum_americanum_1056762404,3e52f0ba-5e48-4b83-a2b6-a6c88786bedd__8,160.0,67.0,390.0904037956226,5994.5
solanum_americanum_1056762404,3e52f0ba-5e48-4b83-a2b6-a6c88786bedd__9,141.0,42.0,328.9604614807114,3535.0
solanum_americanum_1056762404,3e52f0ba-5e48-4b83-a2b6-a6c88786bedd__10,240.0,121.0,633.3279938488595,17113.0
solanum_americanum_1056762404,3e52f0ba-5e48-4b83-a2b6-a6c88786bedd__11,194.0,106.0,496.25692603699383,11293.5
solanum_nutans_1055435316,2b54b2f1-9572-4cbc-ba30-4af62accdcc3__0,106.0,53.0,266.45079348883274,3667.0
solanum_nutans_1055435316,2b54b2f1-9572-4cbc-ba30-4af62accdcc3__1,426.0,211.0,1078.9158723275414,61742.0
solanum_nutans_1055435316,2b54b2f1-9572-4cbc-ba30-4af62accdcc3__2,237.0,100.0,582.7005768508897,14195.0
solanum_nutans_1055435316,2b54b2f1-9572-4cbc-ba30-4af62accdcc3__3,172.0,88.0,432.91883092036875,9844.5
solanum_nutans_1055435316,2b54b2f1-9572-4cbc-ba30-4af62accdcc3__4,408.0,199.0,1269.2001435750033,50817.0
solanum_nutans_1055435316,2b54b2f1-9572-4cbc-ba30-4af62accdcc3__5,523.0,284.0,1483.7514421272251,93073.5
solanum_echinatum_1055645630,5d783247-037f-403a-be34-edc850120df9__0,71.0,49.0,206.75230867899745,2097.5
solanum_echinatum_1055645630,5d783247-037f-403a-be34-edc850120df9__1,42.0,40.0,150.95331880577407,863.5
solanum_echinatum_1055645630,5d783247-037f-403a-be34-edc850120df9__2,51.0,34.0,140.71067811865464,1191.0
solanum_echinatum_1055645630,5d783247-037f-403a-be34-edc850120df9__3,229.0,119.0,726.1980515339482,14611.5
solanum_echinatum_1055645630,5d783247-037f-403a-be34-edc850120df9__4,140.0,80.0,381.50461735799576,7273.0
solanum_echinatum_1055645630,5d783247-037f-403a-be34-edc850120df9__5,102.0,45.0,250.75230867899768,2951.5
solanum_echinatum_1055645630,5d783247-037f-403a-be34-edc850120df9__6,84.0,34.0,203.5391052434011,1889.0
solanum_echinatum_1055645630,5d783247-037f-403a-be34-edc850120df9__7,95.0,72.0,300.00714267493686,4194.5
solanum_echinatum_1055645630,5d783247-037f-403a-be34-edc850120df9__8,146.0,78.0,382.0487732352797,7326.0
solanum_echinatum_1055645630,5d783247-037f-403a-be34-edc850120df9__9,119.0,46.0,278.7939392393404,3313.0
solanum_echinatum_1055645630,5d783247-037f-403a-be34-edc850120df9__10,79.0,43.0,205.3380951166245,2348.0
solanum_echinatum_1055645630,5d783247-037f-403a-be34-edc850120df9__11,197.0,81.0,476.2152954766509,11253.0
solanum_campylacanthum_1057361735,0ff93ccc-eb02-4ac0-b7b5-d4c15361be72__0,37.0,21.0,98.66904755831207,508.5
solanum_campylacanthum_1057361735,0ff93ccc-eb02-4ac0-b7b5-d4c15361be72__2,43.0,23.0,116.22539674441612,509.0
solanum_campylacanthum_1057361735,0ff93ccc-eb02-4ac0-b7b5-d4c15361be72__3,53.0,24.0,125.29646455628156,753.5
solanum_campylacanthum_1057361735,0ff93ccc-eb02-4ac0-b7b5-d4c15361be72__4,14.0,11.0,39.79898987322332,42.0
solanum_campylacanthum_1057361735,0ff93ccc-eb02-4ac0-b7b5-d4c15361be72__5,45.0,18.0,105.01219330881968,494.5
solanum_campylacanthum_1057361735,0ff93ccc-eb02-4ac0-b7b5-d4c15361be72__6,68.0,29.0,159.7817459305203,1096.5
solanum_bahamense_1055395379,0f1904e1-c97d-421c-805f-d67ef8276442__0,74.0,27.0,181.13708498984775,547.0
solanum_bahamense_1055395379,0f1904e1-c97d-421c-805f-d67ef8276442__1,209.0,66.0,510.21529547665097,6730.0
solanum_bahamense_1055395379,0f1904e1-c97d-421c-805f-d67ef8276442__2,299.0,147.0,805.2102448427684,24096.0
solanum_bahamense_1055395379,0f1904e1-c97d-421c-805f-d67ef8276442__3,78.0,32.0,186.65180361560917,1066.0
solanum_bahamense_1055395379,0f1904e1-c97d-421c-805f-d67ef8276442__4,184.0,68.0,473.4873734152929,6458.5
solanum_bahamense_1055395379,0f1904e1-c97d-421c-805f-d67ef8276442__5,112.0,25.0,253.11984104714503,1554.5
solanum_bahamense_1055395379,0f1904e1-c97d-421c-805f-d67ef8276442__6,171.0,40.0,383.2375900532365,4972.5
solanum_bahamense_1055395379,0f1904e1-c97d-421c-805f-d67ef8276442__7,274.0,75.0,627.7888886,14114.0
solanum_bahamense_1055395379,0f1904e1-c97d-421c-805f-d67ef8276442__8,337.0,109.0,783.1858582251282,22643.0
solanum_bahamense_1055395379,0f1904e1-c97d-421c-805f-d67ef8276442__9,165.0,59.0,377.3036072,6072.0
solanum_bahamense_1055395379,0f1904e1-c97d-421c-805f-d67ef8276442__10,407.0,108.0,920.0702012600922,28888.5
solanum_1135485081,0df5b8e6-9263-4469-bf5e-200241d28fbc__0,83.0,61.0,233.58073580374383,3165.5
cyphanthera_albicans_1057360968,3c0db3a6-e354-41b1-859f-325fc66c3d2d__0,53.0,29.0,143.3969696196699,1053.0
solanum_antisuyo_1057489977,8aba451a-238f-415f-aaec-c5dc72f9c1ec__0,116.0,34.0,270.8528137,2545.0
solanum_antisuyo_1057489977,8aba451a-238f-415f-aaec-c5dc72f9c1ec__1,142.0,81.0,371.8477631085033,7392.0
solanum_antisuyo_1057489977,8aba451a-238f-415f-aaec-c5dc72f9c1ec__2,75.0,37.0,186.99494936611683,1369.0
solanum_antisuyo_1057489977,8aba451a-238f-415f-aaec-c5dc72f9c1ec__3,158.0,57.0,388.0487732352798,5122.0
solanum_antisuyo_1057489977,8aba451a-238f-415f-aaec-c5dc72f9c1ec__4,121.0,60.0,304.1492783,4732.5
solanum_antisuyo_1057489977,8aba451a-238f-415f-aaec-c5dc72f9c1ec__5,96.0,61.0,273.5218613006984,4412.5
solanum_antisuyo_1057489977,8aba451a-238f-415f-aaec-c5dc72f9c1ec__6,119.0,45.0,325.26197667087615,2709.5
solanum_antisuyo_1057489977,8aba451a-238f-415f-aaec-c5dc72f9c1ec__7,145.0,83.0,374.6761902332492,7747.0
solanum_antisuyo_1057489977,8aba451a-238f-415f-aaec-c5dc72f9c1ec__8,176.0,75.0,441.0020920410543,7788.5
solanum_antisuyo_1057489977,8aba451a-238f-415f-aaec-c5dc72f9c1ec__9,170.0,92.0,451.4457428549503,10918.0
solanum_antisuyo_1057489977,8aba451a-238f-415f-aaec-c5dc72f9c1ec__10,199.0,101.0,503.34523779156217,12219.5
solanum_antisuyo_1057489977,8aba451a-238f-415f-aaec-c5dc72f9c1ec__11,291.0,131.0,708.4234482783648,21812.5
solanum_antisuyo_1057489977,8aba451a-238f-415f-aaec-c5dc72f9c1ec__12,265.0,151.0,730.4406922210675,28655.0
solanum_cornifolium_1055615092,5f264484-9a5c-4234-b5c3-fb1aaf864a16__0,92.0,48.0,264.93607486307144,3055.0
solanum_cornifolium_1055615092,5f264484-9a5c-4234-b5c3-fb1aaf864a16__1,119.0,74.0,398.91883092036886,5729.5
solanum_cornifolium_1055615092,5f264484-9a5c-4234-b5c3-fb1aaf864a16__2,127.0,78.0,344.6345596729066,6690.5
solanum_cornifolium_1055615092,5f264484-9a5c-4234-b5c3-fb1aaf864a16__3,153.0,85.0,454.9604614807118,8570.0
solanum_cornifolium_1055615092,5f264484-9a5c-4234-b5c3-fb1aaf864a16__4,220.0,107.0,575.0853531617399,15253.5
solanum_mapiriense_1135486163,2b6ffc76-0410-484d-8501-0007edbd2276__0,663.0,317.0,1850.9890321804617,146994.0
solanum_mapiriense_1135486163,2b6ffc76-0410-484d-8501-0007edbd2276__1,577.0,277.0,1809.3149339882668,89753.5
solanum_mapiriense_1135486163,2b6ffc76-0410-484d-8501-0007edbd2276__2,474.0,217.0,1160.6559876977194,67513.0
solanum_mapiriense_1135486163,2b6ffc76-0410-484d-8501-0007edbd2276__3,509.0,229.0,1276.881384442136,72107.0
solanum_acerifolium_1825751818,1a4a2be9-987b-4a4b-a714-c7549522bb7a__0,121.0,73.0,359.3624817342648,4779.0
solanum_acerifolium_1825751818,1a4a2be9-987b-4a4b-a714-c7549522bb7a__1,283.0,158.0,847.3767670841394,20509.0
solanum_acerifolium_1825751818,1a4a2be9-987b-4a4b-a714-c7549522bb7a__2,69.0,38.0,183.3380951166244,1593.0
solanum_acerifolium_1825751818,1a4a2be9-987b-4a4b-a714-c7549522bb7a__3,85.0,66.0,277.52186130069833,3718.5
solanum_acerifolium_1825751818,1a4a2be9-987b-4a4b-a714-c7549522bb7a__4,124.0,61.0,318.97770542341414,4894.5
solanum_acerifolium_1825751818,1a4a2be9-987b-4a4b-a714-c7549522bb7a__5,422.0,313.0,1328.295598004509,71603.5
solanum_cruciferum_1057547859,3b5091ad-41c8-4ad2-ae0e-f97ecca6c583__0,287.0,110.0,856.6833329,14588.5
solanum_cruciferum_1057547859,3b5091ad-41c8-4ad2-ae0e-f97ecca6c583__1,304.0,94.0,795.7787873376927,16842.0
solanum_cruciferum_1057547859,3b5091ad-41c8-4ad2-ae0e-f97ecca6c583__2,434.0,172.0,1102.9919907732892,48534.5
solanum_cruciferum_1057547859,3b5091ad-41c8-4ad2-ae0e-f97ecca6c583__3,242.0,130.0,687.1686142824256,18182.5
solanum_cruciferum_1057547859,3b5091ad-41c8-4ad2-ae0e-f97ecca6c583__4,287.0,121.0,789.3767670841396,22855.0
solanum_aphyodendron_1057553115,0b4ba59b-089e-4dad-aef3-75238349c159__0,379.0,164.0,934.6072144624386,35428.0
solanum_aphyodendron_1057553115,0b4ba59b-089e-4dad-aef3-75238349c159__1,395.0,134.0,937.2590180780488,24927.0
solanum_aphyodendron_1057553115,0b4ba59b-089e-4dad-aef3-75238349c159__2,489.0,205.0,1224.7148622007646,63513.0
solanum_aphyodendron_1057553115,0b4ba59b-089e-4dad-aef3-75238349c159__3,420.0,136.0,994.2640687119316,31528.0
solanum_aphyodendron_1057553115,0b4ba59b-089e-4dad-aef3-75238349c159__4,382.0,188.0,1005.661038331602,40879.0
solanum_americanum_1135485026,5d65c7d7-05aa-4289-abb5-2abe6329badf__0,191.0,138.0,567.9137802864861,18103.5
solanum_americanum_1135485026,5d65c7d7-05aa-4289-abb5-2abe6329badf__1,367.0,162.0,888.2051942088856,31272.0
solanum_americanum_1135485026,5d65c7d7-05aa-4289-abb5-2abe6329badf__2,453.0,194.0,1100.1463197058404,51654.0
solanum_americanum_1135485026,5d65c7d7-05aa-4289-abb5-2abe6329badf__3,282.0,121.0,680.7422074112326,22107.5
solanum_americanum_1135485026,5d65c7d7-05aa-4289-abb5-2abe6329badf__4,192.0,80.0,474.7178207935922,10755.5
solanum_americanum_1056506905,4d8d7209-93f4-4881-9986-b54d4fe36de0__0,262.0,187.0,819.6538956566642,33879.5
solanum_americanum_1056506905,4d8d7209-93f4-4881-9986-b54d4fe36de0__1,171.0,67.0,423.40411229460744,6957.5
solanum_americanum_1056506905,4d8d7209-93f4-4881-9986-b54d4fe36de0__2,126.0,85.0,359.2203461105338,6075.0
solanum_americanum_1056506905,4d8d7209-93f4-4881-9986-b54d4fe36de0__3,69.0,31.0,179.92388155425135,1185.5
solanum_americanum_1056506905,4d8d7209-93f4-4881-9986-b54d4fe36de0__4,348.0,176.0,878.3645737753199,36685.5
solanum_americanum_1056506905,4d8d7209-93f4-4881-9986-b54d4fe36de0__5,188.0,115.0,652.0559159102173,12630.5
solanum_americanum_1056506905,4d8d7209-93f4-4881-9986-b54d4fe36de0__6,348.0,171.0,909.1930009000656,37344.5
solanum_americanum_1056506905,4d8d7209-93f4-4881-9986-b54d4fe36de0__7,181.0,80.0,489.8305191658005,9170.5
solanum_americanum_1056506905,4d8d7209-93f4-4881-9986-b54d4fe36de0__8,239.0,162.0,905.7787873376928,20312.0
solanum_americanum_1056506905,4d8d7209-93f4-4881-9986-b54d4fe36de0__9,224.0,133.0,766.5655839020958,16440.5
solanum_americanum_1056506905,4d8d7209-93f4-4881-9986-b54d4fe36de0__10,236.0,156.0,636.9848480983514,23310.0
solanum_villosum_1135485107,1cf07459-6f8a-459d-845a-1cc3dfc50c48__0,74.0,47.0,188.30865786510157,1634.0
solanum_villosum_1135485107,1cf07459-6f8a-459d-845a-1cc3dfc50c48__1,148.0,100.0,504.2741699796965,8873.0
solanum_villosum_1135485107,1cf07459-6f8a-459d-845a-1cc3dfc50c48__2,104.0,61.0,290.5340546095182,3986.0
solanum_villosum_1135485107,1cf07459-6f8a-459d-845a-1cc3dfc50c48__3,197.0,85.0,515.6295090390244,9731.5
solanum_villosum_1135485107,1cf07459-6f8a-459d-845a-1cc3dfc50c48__4,68.0,37.0,173.43860018001266,1486.5
solanum_villosum_1135485107,1cf07459-6f8a-459d-845a-1cc3dfc50c48__5,69.0,55.0,222.3086578651017,2217.0
solanum_villosum_1135485107,1cf07459-6f8a-459d-845a-1cc3dfc50c48__6,96.0,63.0,269.13708498984795,3625.0
